mean_r,mean_g,mean_b,exg,g_std,contrast,Label
110.64334269917521,118.63155986585697,64.90546542191608,61.71431161062266,54.278819753212666,2207.244988794821,Healthy
116.32569622753309,125.39067746395418,80.11781552439265,54.33784317598261,57.56666435832396,2335.073176045817,Healthy
93.62954385258283,100.7507803846541,54.25999395831236,53.61202295841303,54.44541773538548,1937.6880913844625,Healthy
110.88617106314948,119.91087130295763,68.9353317346123,60.00023980815348,57.352111713047385,2421.3305994770917,Healthy
96.54801966159373,102.30513281028452,52.67236978920503,55.38987616977028,48.35246203910671,1814.0230639940244,Healthy
100.86003269309359,112.6622394769105,51.34899877400899,73.11544748671842,46.87471094807378,2086.3341322211163,Healthy
100.85665190163434,111.65174889262258,54.47388116694669,67.97296471666414,49.892937135741306,1083.4392741533864,Healthy
105.73041191936898,113.21831726555654,71.59421560035057,49.11200701139353,61.307492948635016,1758.5152359312754,Healthy
86.18664119332794,95.78043941509296,60.5119406275259,44.86229700933207,59.55115256393587,1981.901690114542,Healthy
93.7891905737705,113.79918032786885,58.712517076502735,75.09665300546447,54.96282250077442,2100.1492778884467,Healthy
95.79496738117427,101.82226068432965,56.558913593396355,51.29064039408867,51.91323132376736,1101.253392679283,Healthy
121.55195031344323,126.89308103087997,43.58962154631995,88.64459020199676,36.541307920492095,853.4867872260958,Healthy
104.09390107846784,113.55280773521756,77.30392339159539,45.707791000371884,71.91135728482517,2975.801294820718,Healthy
95.45619293232035,108.8268627587649,64.0358263051509,58.16170628005855,59.95951791038499,2158.1777732818723,Healthy
92.83035199076745,100.95688731349435,42.1067512983266,66.97667133789464,46.91816307379464,153.24450634960158,Healthy
87.3700072329824,108.15358032628787,53.52897211283452,75.4081813067588,55.76698740322,1914.1373568227098,Healthy
105.07843910130075,115.7012219156484,60.394166338194715,65.92983839180135,49.64842573255689,2070.449545567729,Healthy
100.22592938807794,120.16444955777666,59.04774573955562,81.05522398791977,51.93588573075925,2273.13937998008,Healthy
92.8201302448273,101.00766630945512,42.00915011128514,67.1860522627978,46.90015060953993,153.3039716135458,Healthy
105.31554983668218,115.65485499356626,67.4643175294467,58.52984262100364,51.83785457860822,1147.8476873754983,Healthy
115.63749360239818,121.41251736491921,77.84777363456898,49.33976749287126,50.86763088334634,1274.9136578685257,Healthy
111.88202826782214,115.36665634994326,39.157897451769315,79.69338698029506,37.19400608782645,1625.96766060757,Healthy
101.66398815817297,115.90575879326144,62.281807288362586,67.86572213998733,53.472454369475734,1690.131209536853,Healthy
