Red,Green,Blue,G_std,ExG,Label
216.5695,218.30210000000002,210.6079,43.423643739211855,9.426800000000043,Healthy
191.0694,193.4666,191.35500000000002,40.63068402623812,4.5087999999999795,Healthy
180.73760000000001,188.8247,192.2654,49.75134138804699,4.6464,Healthy
213.12560000000002,215.1536,211.7561,47.555422477778464,5.4254999999999995,Healthy
214.31920000000002,215.4773,214.6396,43.333927640014295,1.9958000000000027,Healthy
197.2748,200.15820000000002,181.537,49.332964362178686,21.50460000000004,Healthy
197.83960000000002,199.0378,199.75490000000002,35.43442635573491,0.48109999999996944,Healthy
188.4326,189.40050000000002,183.892,47.965300997179135,6.476400000000041,Healthy
201.625,203.10940000000002,205.83440000000002,45.220893751008454,-1.2405999999999722,Healthy
190.3904,190.9538,189.3064,42.12563905224468,2.210800000000006,Healthy
214.2658,215.512,216.74980000000002,39.713595354739645,0.008399999999966212,Healthy
205.61870000000002,207.8052,211.0576,33.673661116071095,-1.0658999999999992,Healthy
206.54410000000001,207.1355,204.82500000000002,37.15956054301501,2.9018999999999835,Healthy
191.48510000000002,194.0813,182.5411,54.74501155639668,14.13639999999998,Healthy
190.476,194.2252,189.3067,48.612435497103036,8.667699999999996,Healthy
212.3786,215.05810000000002,211.1831,52.16273693346612,6.554500000000047,Healthy
201.7227,201.1973,196.7576,38.99769445377502,3.9143000000000256,Healthy
200.233,202.27970000000002,192.0567,59.41633165982226,12.269700000000029,Healthy
195.3425,196.2037,199.2063,46.36619896336122,-2.1414000000000044,Healthy
194.91140000000001,197.15800000000002,196.96560000000002,52.039781283168345,2.438999999999993,Healthy
191.7038,193.9974,186.51090000000002,53.574592795839365,9.780099999999976,Healthy
196.92770000000002,199.43110000000001,194.3724,52.280509301172586,7.562100000000015,Healthy
200.56130000000002,201.61620000000002,200.7518,43.05032285082186,1.919300000000021,Healthy
197.10240000000002,199.2286,201.1338,42.78146493564712,0.22099999999997522,Healthy
206.4598,207.96450000000002,222.6413,37.90009551109338,-13.172099999999972,Healthy
204.50560000000002,206.21380000000002,206.5576,49.13412957975333,1.3644000000000176,Healthy
191.80180000000001,194.83950000000002,224.512,31.493750804723096,-26.634799999999984,Healthy
194.5581,195.1292,194.6566,49.005788508705834,1.0437000000000012,Healthy
207.4958,207.8837,204.9806,33.461102407272826,3.290999999999997,Healthy
216.56820000000002,218.57070000000002,234.0068,35.74746146945256,-13.433599999999984,Healthy
202.9915,206.08700000000002,211.22490000000002,43.29482683878062,-2.0423999999999864,Healthy
187.34130000000002,190.8964,181.75990000000002,56.31491868981078,12.691599999999966,Healthy
197.0909,198.87130000000002,198.728,37.59724639265487,1.923700000000025,Healthy
214.00050000000002,217.9121,200.2844,39.74802854972808,21.539299999999997,Healthy
214.8024,215.9546,218.07340000000002,35.10797543066251,-0.9666000000000281,Healthy
213.45180000000002,216.77030000000002,221.9488,37.00242340590668,-1.8599999999999852,Healthy
190.66910000000001,192.6862,191.9744,44.502172189231345,2.72890000000001,Healthy
200.6138,203.6806,199.5326,54.93644312876477,7.214799999999997,Healthy
204.5302,207.3463,200.1946,50.31274963972846,9.967800000000011,Healthy
205.27620000000002,205.89620000000002,207.0405,44.86997688388078,-0.5242999999999824,Healthy
215.2697,213.39090000000002,225.3608,34.656755433681276,-13.84869999999998,Healthy
176.702,184.18970000000002,157.8612,61.952771640258334,33.81620000000004,Healthy
184.71210000000002,191.64860000000002,158.68630000000002,64.62880873140082,39.898799999999994,Healthy
207.4616,208.4777,212.16660000000002,43.989990937825866,-2.6728000000000236,Healthy
210.217,211.1639,211.3955,42.333471825377096,0.7153000000000134,Healthy
189.11350000000002,190.27870000000001,186.35490000000001,50.6994105124507,5.088999999999999,Healthy
182.6331,186.17180000000002,160.9915,63.55622931515051,28.719000000000023,Healthy
198.5712,201.8223,199.53130000000002,46.68161011265569,5.542100000000005,Healthy
